user_id,recency_days,frequency,monetary_value,total_events,view_count,cart_count,cart_abandonment_rate,avg_session_duration,purchase_recency_days,churned,churn_probability,risk_level,segment
U02393,22,5,418.78,34,18,11,0.5454545454545454,9.84,37,0,0.0004,Low,At-Risk Spenders
U02394,40,1,25.33,25,22,2,0.5,6.69,54,1,0.9993,High,Churned
U02395,25,18,1341.29,76,37,21,0.1428571428571429,7.32,27,0,0.0002,Low,At-Risk Spenders
U02396,8,2,58.34,25,19,4,0.5,8.03,61,0,0.0004,Low,At-Risk Spenders
U02397,24,11,872.34,66,39,16,0.3125,8.06,24,0,0.0002,Low,At-Risk Spenders
U02398,56,0,0.0,8,8,0,1.0,5.68,86,1,0.9998,High,Churned
U02399,25,0,0.0,14,13,1,1.0,7.47,55,0,0.0003,Low,Casual Browsers
U02400,4,15,1396.8,79,49,15,0.0,7.23,22,0,0.0002,Low,At-Risk Spenders
U02401,7,1,37.48,18,13,4,0.75,8.33,18,0,0.0002,Low,Casual Browsers
U02402,47,10,540.46,74,38,26,0.6153846153846154,7.32,49,1,0.9994,High,Churned
U02403,18,17,826.46,67,29,21,0.1904761904761904,7.87,18,0,0.0002,Low,At-Risk Spenders
U02404,7,2,54.39,11,8,1,0.0,5.68,7,0,0.0002,Low,At-Risk Spenders
U02405,29,5,193.4,18,12,1,0.0,8.83,29,0,0.0002,Low,At-Risk Spenders
U02406,13,0,0.0,11,10,1,1.0,4.81,43,0,0.0002,Low,Casual Browsers
U02407,25,0,0.0,13,13,0,1.0,10.42,55,0,0.0003,Low,Casual Browsers
U02408,27,15,1212.06,72,32,25,0.4,7.94,30,0,0.0002,Low,At-Risk Spenders
U02409,21,10,621.68,62,29,23,0.5652173913043479,6.22,28,0,0.0002,Low,At-Risk Spenders
U02410,20,0,0.0,11,10,1,1.0,9.74,50,0,0.0002,Low,Casual Browsers
U02411,15,5,246.97,33,14,14,0.6428571428571428,6.67,24,0,0.0002,Low,At-Risk Spenders
U02412,47,1,15.38,7,6,0,1.0,3.4,145,1,0.9995,High,Churned
U02413,3,8,471.05,71,36,27,0.7037037037037037,6.99,3,0,0.0002,Low,At-Risk Spenders
U02414,68,2,52.83,15,11,2,0.0,7.24,69,1,0.9991,High,Churned
U02415,3,6,544.72,76,44,26,0.7692307692307692,8.72,64,0,0.0009,Low,At-Risk Spenders
U02416,19,48,6102.53,158,23,87,0.4482758620689655,8.03,24,0,0.0002,Low,High-Value Loyalists
U02417,24,1,27.49,18,13,4,0.75,11.27,67,0,0.0005,Low,Casual Browsers
U02418,111,0,0.0,12,9,3,1.0,10.66,141,1,0.9998,High,Churned
U02419,108,3,130.44,25,19,3,0.0,6.96,129,1,0.9996,High,Churned
U02420,23,1,39.12,22,20,1,0.0,5.45,120,0,0.0008,Low,At-Risk Spenders
U02421,24,0,0.0,4,4,0,1.0,6.02,54,0,0.0002,Low,Casual Browsers
U02422,54,1,12.8,10,9,0,1.0,9.65,98,1,0.9995,High,Churned
U02423,1,10,561.9,63,30,23,0.5652173913043479,7.35,48,0,0.0005,Low,At-Risk Spenders
U02424,21,0,0.0,10,10,0,1.0,8.66,51,0,0.0002,Low,Casual Browsers
U02425,20,9,587.01,54,24,21,0.5714285714285714,6.29,29,0,0.0002,Low,At-Risk Spenders
U02426,21,0,0.0,13,13,0,1.0,6.92,51,0,0.0002,Low,Casual Browsers
U02427,108,2,68.68,14,11,1,0.0,10.58,112,1,0.9995,High,Churned
U02428,1,9,486.97,46,21,16,0.4375,7.65,24,0,0.0002,Low,At-Risk Spenders
U02429,21,10,769.63,73,41,22,0.5454545454545454,7.7,23,0,0.0002,Low,At-Risk Spenders
U02430,28,2,105.35,26,15,9,0.7777777777777778,7.37,145,0,0.0009,Low,Casual Browsers
U02431,8,25,3525.7,83,17,41,0.3902439024390244,8.81,9,0,0.0002,Low,At-Risk Spenders
U02432,12,7,319.39,36,21,8,0.125,11.04,12,0,0.0002,Low,At-Risk Spenders
U02433,29,1,20.64,22,17,4,0.75,9.64,29,0,0.0002,Low,Casual Browsers
U02434,6,37,4887.95,125,16,72,0.4861111111111111,6.84,8,0,0.0002,Low,High-Value Loyalists
U02435,7,0,0.0,7,7,0,1.0,6.34,37,0,0.0002,Low,Casual Browsers
U02436,5,0,0.0,21,20,1,1.0,8.32,35,0,0.0002,Low,Casual Browsers
U02437,23,2,47.46,12,9,1,0.0,8.2,31,0,0.0003,Low,At-Risk Spenders
U02438,29,4,223.64,38,20,14,0.7142857142857143,7.69,35,0,0.0004,Low,Casual Browsers
U02439,27,51,6637.46,165,18,96,0.46875,9.64,29,0,0.0002,Low,High-Value Loyalists
U02440,4,1,19.71,19,14,4,0.75,11.28,154,0,0.0008,Low,Casual Browsers
U02441,0,1,29.35,16,12,3,0.6666666666666667,10.24,173,0,0.0007,Low,Casual Browsers
U02442,23,0,0.0,6,6,0,1.0,9.18,53,0,0.0002,Low,Casual Browsers
U02443,10,11,633.44,54,25,18,0.3888888888888888,7.88,25,0,0.0002,Low,At-Risk Spenders
U02444,22,0,0.0,11,11,0,1.0,5.37,52,0,0.0002,Low,Casual Browsers
U02445,17,2,167.99,17,14,1,0.0,5.76,120,0,0.001,Low,At-Risk Spenders
U02446,9,0,0.0,13,11,2,1.0,10.41,39,0,0.0002,Low,Casual Browsers
U02447,16,1,20.9,14,9,4,0.75,6.99,78,0,0.0005,Low,Casual Browsers
U02448,6,34,5263.05,133,24,75,0.5466666666666666,6.7,6,0,0.0002,Low,High-Value Loyalists
U02449,37,0,0.0,9,9,0,1.0,4.8,67,1,0.9998,High,Churned
U02450,13,12,821.81,52,23,17,0.2941176470588235,7.52,13,0,0.0002,Low,At-Risk Spenders
U02451,21,4,256.12,31,20,7,0.4285714285714286,8.31,29,0,0.0002,Low,At-Risk Spenders
U02452,26,3,90.38,13,8,2,0.0,4.52,57,0,0.0005,Low,At-Risk Spenders
U02453,5,7,508.07,37,22,8,0.125,10.95,5,0,0.0002,Low,At-Risk Spenders
U02454,28,9,699.05,50,26,15,0.4,9.18,46,0,0.0005,Low,At-Risk Spenders
U02455,6,2,44.54,29,24,3,0.3333333333333333,8.06,8,0,0.0002,Low,At-Risk Spenders
U02456,112,56,6828.2,165,31,78,0.282051282051282,8.72,112,1,0.9998,High,Churned
U02457,9,0,0.0,7,6,1,1.0,10.63,39,0,0.0002,Low,Casual Browsers
U02458,6,0,0.0,13,12,1,1.0,5.36,36,0,0.0002,Low,Casual Browsers
U02459,19,0,0.0,11,10,1,1.0,8.35,49,0,0.0002,Low,Casual Browsers
U02460,3,1,33.03,10,7,2,0.5,10.71,85,0,0.0007,Low,At-Risk Spenders
U02461,16,4,170.56,28,20,4,0.0,8.47,38,0,0.0003,Low,At-Risk Spenders
U02462,10,8,502.95,56,26,22,0.6363636363636364,9.22,49,0,0.0005,Low,At-Risk Spenders
U02463,23,1,11.29,18,12,5,0.8,5.49,98,0,0.0008,Low,Casual Browsers
U02464,3,10,576.07,43,22,11,0.0909090909090909,7.17,3,0,0.0002,Low,At-Risk Spenders
U02465,2,10,656.51,61,24,27,0.6296296296296297,8.12,2,0,0.0002,Low,At-Risk Spenders
U02466,12,9,527.04,35,16,10,0.0999999999999999,6.1,15,0,0.0002,Low,At-Risk Spenders
U02467,20,0,0.0,18,15,3,1.0,7.93,50,0,0.0002,Low,Casual Browsers
U02468,58,3,73.53,20,15,2,0.0,8.98,96,1,0.9995,High,Churned
U02469,12,2,78.9,19,14,3,0.3333333333333333,10.68,23,0,0.0002,Low,At-Risk Spenders
U02470,5,0,0.0,6,6,0,1.0,8.8,35,0,0.0002,Low,Casual Browsers
U02471,3,0,0.0,28,24,4,1.0,6.19,33,0,0.0002,Low,Casual Browsers
U02472,27,8,726.47,43,22,13,0.3846153846153846,7.63,29,0,0.0002,Low,At-Risk Spenders
U02473,19,0,0.0,11,10,1,1.0,7.55,49,0,0.0002,Low,Casual Browsers
U02474,1,17,942.69,72,43,12,0.0,8.91,17,0,0.0002,Low,At-Risk Spenders
U02475,11,12,619.49,70,35,23,0.4782608695652174,8.69,11,0,0.0002,Low,At-Risk Spenders
U02476,5,15,1140.31,68,31,22,0.3181818181818182,9.46,6,0,0.0002,Low,At-Risk Spenders
U02477,104,3,331.75,38,18,17,0.8235294117647058,8.7,105,1,0.9996,High,Churned
U02478,12,1,71.95,3,2,0,1.0,2.8,12,0,0.0002,Low,Casual Browsers
U02479,46,1,21.08,24,19,4,0.75,9.6,145,1,0.9995,High,Churned
U02480,20,43,6050.76,142,32,67,0.3582089552238806,8.1,20,0,0.0002,Low,High-Value Loyalists
U02481,2,0,0.0,3,3,0,1.0,7.37,32,0,0.0002,Low,Casual Browsers
U02482,24,4,282.39,35,20,11,0.6363636363636364,7.71,31,0,0.0003,Low,At-Risk Spenders
U02483,22,1,21.56,16,13,2,0.5,8.68,40,0,0.0003,Low,At-Risk Spenders
U02484,103,33,4733.39,115,19,63,0.4761904761904761,8.4,104,1,0.9998,High,Churned
U02485,27,1,16.24,5,4,0,1.0,4.04,129,0,0.0008,Low,Casual Browsers
U02486,17,14,798.51,73,38,21,0.3333333333333333,7.4,17,0,0.0002,Low,At-Risk Spenders
U02487,23,1,18.08,21,18,2,0.5,6.57,66,0,0.0004,Low,At-Risk Spenders
U02488,27,16,994.27,74,41,17,0.0588235294117647,8.82,28,0,0.0002,Low,At-Risk Spenders
U02489,7,22,1432.74,68,25,21,0.0,6.32,30,0,0.0002,Low,At-Risk Spenders
U02490,15,0,0.0,28,23,5,1.0,9.56,45,0,0.0002,Low,Casual Browsers
U02491,15,35,5136.44,110,15,60,0.4166666666666666,7.08,15,0,0.0002,Low,High-Value Loyalists
U02492,16,1,8.46,14,12,1,0.0,10.82,19,0,0.0002,Low,At-Risk Spenders
U02493,22,3,70.2,21,15,3,0.0,7.22,39,0,0.0003,Low,At-Risk Spenders
U02494,2,43,6838.77,140,26,71,0.3943661971830986,9.62,2,0,0.0002,Low,High-Value Loyalists
U02495,1,15,925.22,71,38,18,0.1666666666666666,7.39,6,0,0.0002,Low,At-Risk Spenders
U02496,28,2,71.94,18,16,0,1.0,7.68,149,0,0.0008,Low,Casual Browsers
U02497,27,1,13.14,15,10,4,0.75,7.75,34,0,0.0003,Low,Casual Browsers
U02498,9,1,52.89,21,17,3,0.6666666666666667,10.49,128,0,0.0008,Low,Casual Browsers
U02499,14,1,47.9,25,22,2,0.5,12.91,14,0,0.0002,Low,At-Risk Spenders
U02500,3,8,467.94,57,33,16,0.5,6.87,14,0,0.0002,Low,At-Risk Spenders
U02501,8,4,232.3,32,16,12,0.6666666666666667,8.32,49,0,0.0005,Low,Casual Browsers
U02502,11,1,6.29,14,13,0,1.0,8.03,152,0,0.0008,Low,Casual Browsers
U02503,16,4,216.45,12,8,0,1.0,5.67,86,0,0.001,Low,Casual Browsers
U02504,0,11,656.42,51,25,15,0.2666666666666667,8.03,4,0,0.0002,Low,At-Risk Spenders
U02505,11,5,458.8,36,21,10,0.5,7.03,83,0,0.0014,Low,At-Risk Spenders
U02506,88,1,26.02,12,9,2,0.5,5.1,111,1,0.9994,High,Churned
U02507,9,0,0.0,6,5,1,1.0,14.77,39,0,0.0002,Low,Casual Browsers
U02508,28,22,2968.74,85,11,52,0.5769230769230769,7.16,28,0,0.0002,Low,At-Risk Spenders
U02509,0,0,0.0,10,9,1,1.0,9.0,30,0,0.0002,Low,Casual Browsers
U02510,7,1,16.39,11,10,0,1.0,9.48,175,0,0.0006,Low,Casual Browsers
U02511,89,1,14.53,11,7,3,0.6666666666666667,8.75,95,1,0.9995,High,Churned
U02512,10,1,39.18,35,18,16,0.9375,7.81,177,0,0.0006,Low,Casual Browsers
U02513,4,3,81.07,26,19,4,0.25,5.63,25,0,0.0002,Low,At-Risk Spenders
U02514,26,9,643.46,44,25,10,0.0999999999999999,7.27,55,0,0.0008,Low,At-Risk Spenders
U02515,27,0,0.0,13,13,0,1.0,10.75,57,0,0.0003,Low,Casual Browsers
U02516,6,10,474.4,62,35,17,0.4117647058823529,7.25,13,0,0.0002,Low,At-Risk Spenders
U02517,91,6,289.16,23,16,1,0.0,6.33,99,1,0.9997,High,Churned
U02518,1,0,0.0,3,3,0,1.0,5.03,31,0,0.0002,Low,Casual Browsers
U02519,16,0,0.0,17,14,3,1.0,6.5,46,0,0.0002,Low,Casual Browsers
U02520,22,3,62.46,20,17,0,1.0,6.82,69,0,0.0005,Low,Casual Browsers
U02521,18,1,38.58,23,20,2,0.5,10.39,83,0,0.0007,Low,At-Risk Spenders
U02522,43,0,0.0,8,7,1,1.0,11.24,73,1,0.9998,High,Churned
U02523,21,1,19.67,9,7,1,0.0,8.56,157,0,0.0008,Low,At-Risk Spenders
U02524,22,0,0.0,8,8,0,1.0,9.52,52,0,0.0002,Low,Casual Browsers
U02525,15,0,0.0,5,5,0,1.0,3.72,45,0,0.0002,Low,Casual Browsers
U02526,10,0,0.0,14,12,2,1.0,6.34,40,0,0.0002,Low,Casual Browsers
U02527,11,66,10104.22,197,33,98,0.326530612244898,8.38,11,0,0.0002,Low,High-Value Loyalists
U02528,11,0,0.0,17,15,2,1.0,7.05,41,0,0.0002,Low,Casual Browsers
U02529,90,13,681.41,62,30,19,0.3157894736842105,7.05,105,1,0.9997,High,Churned
U02530,3,9,458.51,60,25,26,0.6538461538461539,8.1,23,0,0.0002,Low,At-Risk Spenders
U02531,17,1,23.83,19,17,1,0.0,9.23,161,0,0.0008,Low,At-Risk Spenders
U02532,26,2,90.97,18,13,3,0.3333333333333333,6.19,81,0,0.0007,Low,At-Risk Spenders
U02533,7,0,0.0,6,6,0,1.0,5.45,37,0,0.0002,Low,Casual Browsers
U02534,89,0,0.0,13,13,0,1.0,9.43,119,1,0.9998,High,Churned
U02535,24,9,618.6,71,44,18,0.5,6.78,27,0,0.0002,Low,At-Risk Spenders
U02536,14,0,0.0,10,10,0,1.0,10.53,44,0,0.0002,Low,Casual Browsers
U02537,0,14,965.46,62,31,17,0.1764705882352941,6.64,3,0,0.0002,Low,At-Risk Spenders
U02538,116,11,729.12,48,21,16,0.3125,9.71,124,1,0.9998,High,Churned
U02539,16,0,0.0,11,11,0,1.0,7.03,46,0,0.0002,Low,Casual Browsers
U02540,22,0,0.0,6,6,0,1.0,14.22,52,0,0.0003,Low,Casual Browsers
U02541,26,4,285.08,39,20,15,0.7333333333333334,8.46,51,0,0.0005,Low,Casual Browsers
U02542,21,0,0.0,25,20,5,1.0,6.87,51,0,0.0002,Low,Casual Browsers
U02543,7,0,0.0,11,10,1,1.0,8.8,37,0,0.0002,Low,Casual Browsers
U02544,12,0,0.0,10,10,0,1.0,7.9,42,0,0.0002,Low,Casual Browsers
U02545,72,53,7628.62,158,24,81,0.345679012345679,6.81,73,1,0.9998,High,Churned
U02546,0,16,996.54,67,38,13,0.0,7.14,14,0,0.0002,Low,At-Risk Spenders
U02547,92,0,0.0,7,7,0,1.0,8.57,122,1,0.9998,High,Churned
U02548,24,8,546.24,78,40,30,0.7333333333333334,7.42,24,0,0.0002,Low,At-Risk Spenders
U02549,29,1,23.74,22,19,2,0.5,8.96,111,0,0.0008,Low,At-Risk Spenders
U02550,67,1,26.73,25,19,5,0.8,6.75,114,1,0.9995,High,Churned
U02551,13,0,0.0,13,13,0,1.0,9.18,43,0,0.0002,Low,Casual Browsers
U02552,118,61,9216.77,194,29,104,0.4134615384615384,8.26,118,1,0.9998,High,Churned
U02553,7,0,0.0,13,10,3,1.0,10.47,37,0,0.0002,Low,Casual Browsers
U02554,16,15,1070.99,77,36,26,0.4230769230769231,7.56,36,0,0.0006,Low,At-Risk Spenders
U02555,61,0,0.0,5,4,1,1.0,7.84,91,1,0.9998,High,Churned
U02556,2,12,762.88,50,20,18,0.3333333333333333,7.74,29,0,0.0002,Low,At-Risk Spenders
U02557,22,7,394.99,47,26,14,0.5,8.08,40,0,0.0005,Low,At-Risk Spenders
U02558,12,1,17.73,10,9,0,1.0,6.64,71,0,0.0005,Low,Casual Browsers
U02559,44,0,0.0,6,5,1,1.0,9.07,74,1,0.9998,High,Churned
U02560,6,1,35.46,25,18,6,0.8333333333333334,6.2,145,0,0.0008,Low,Casual Browsers
U02561,12,3,91.85,28,22,3,0.0,8.39,71,0,0.0005,Low,At-Risk Spenders
U02562,17,0,0.0,8,8,0,1.0,6.68,47,0,0.0002,Low,Casual Browsers
U02563,74,0,0.0,12,11,1,1.0,4.09,104,1,0.9998,High,Churned
U02564,119,4,102.68,25,18,3,0.0,9.92,119,1,0.9996,High,Churned
U02565,29,63,10571.97,195,29,103,0.3883495145631068,8.45,30,0,0.0002,Low,High-Value Loyalists
U02566,29,0,0.0,12,12,0,1.0,10.4,59,0,0.0003,Low,Casual Browsers
U02567,18,0,0.0,7,5,2,1.0,3.91,48,0,0.0002,Low,Casual Browsers
U02568,11,3,146.08,20,15,2,0.0,6.26,11,0,0.0002,Low,At-Risk Spenders
U02569,0,3,188.13,26,19,4,0.25,7.14,64,0,0.0005,Low,At-Risk Spenders
U02570,14,0,0.0,3,3,0,1.0,7.7,44,0,0.0002,Low,Casual Browsers
U02571,3,0,0.0,13,9,4,1.0,10.23,33,0,0.0002,Low,Casual Browsers
U02572,2,15,825.85,78,42,21,0.2857142857142857,7.2,21,0,0.0002,Low,At-Risk Spenders
U02573,5,3,142.7,24,18,3,0.0,7.51,5,0,0.0002,Low,At-Risk Spenders
U02574,7,1,12.74,18,13,4,0.75,6.64,23,0,0.0002,Low,Casual Browsers
U02575,26,6,458.85,32,13,13,0.5384615384615384,6.5,29,0,0.0002,Low,At-Risk Spenders
U02576,12,11,714.89,62,32,19,0.4210526315789473,7.67,46,0,0.0005,Low,At-Risk Spenders
U02577,20,0,0.0,13,13,0,1.0,7.32,50,0,0.0002,Low,Casual Browsers
U02578,2,3,118.34,23,18,2,0.0,8.87,13,0,0.0002,Low,At-Risk Spenders
U02579,10,10,701.69,46,16,20,0.5,9.1,18,0,0.0002,Low,At-Risk Spenders
U02580,27,0,0.0,22,20,2,1.0,7.95,57,0,0.0003,Low,Casual Browsers
U02581,118,11,788.22,77,39,27,0.5925925925925926,9.77,121,1,0.9998,High,Churned
U02582,0,0,0.0,10,10,0,1.0,7.7,30,0,0.0002,Low,Casual Browsers
U02583,26,2,101.38,28,21,5,0.6,9.31,41,0,0.0004,Low,At-Risk Spenders
U02584,19,11,776.32,66,28,27,0.5925925925925926,7.79,27,0,0.0002,Low,At-Risk Spenders
U02585,28,8,485.88,32,14,10,0.1999999999999999,10.39,29,0,0.0002,Low,At-Risk Spenders
U02586,15,6,437.23,54,27,21,0.7142857142857143,6.9,39,0,0.0004,Low,At-Risk Spenders
U02587,104,0,0.0,13,12,1,1.0,8.41,134,1,0.9998,High,Churned
U02588,26,2,96.02,28,22,4,0.5,8.24,75,0,0.0005,Low,At-Risk Spenders
U02589,12,0,0.0,14,14,0,1.0,6.11,42,0,0.0002,Low,Casual Browsers
U02590,1,50,7361.05,163,32,81,0.3827160493827161,8.24,2,0,0.0002,Low,High-Value Loyalists
U02591,0,1,5.66,25,22,2,0.5,9.03,0,0,0.0002,Low,At-Risk Spenders
U02592,9,13,1014.06,51,24,14,0.0714285714285714,5.89,25,0,0.0002,Low,At-Risk Spenders
U02593,15,2,89.49,17,12,3,0.3333333333333333,6.89,61,0,0.0004,Low,At-Risk Spenders
U02594,29,0,0.0,9,9,0,1.0,9.03,59,0,0.0003,Low,Casual Browsers
U02595,63,4,100.36,27,20,3,0.0,8.65,83,1,0.9997,High,Churned
U02596,26,2,72.61,28,23,3,0.3333333333333333,9.22,26,0,0.0002,Low,At-Risk Spenders
U02597,16,49,7633.94,158,28,81,0.3950617283950617,8.17,16,0,0.0002,Low,High-Value Loyalists
U02598,22,2,88.32,23,19,2,0.0,5.97,24,0,0.0002,Low,At-Risk Spenders
U02599,12,8,467.74,58,29,21,0.6190476190476191,8.09,58,0,0.0007,Low,At-Risk Spenders
U02600,35,0,0.0,13,13,0,1.0,4.13,65,1,0.9998,High,Churned
U02601,14,6,574.97,52,20,26,0.7692307692307692,9.28,24,0,0.0002,Low,Casual Browsers
U02602,65,10,881.38,70,40,20,0.5,8.62,65,1,0.9997,High,Churned
U02603,28,0,0.0,10,5,5,1.0,6.77,58,0,0.0003,Low,Casual Browsers
U02604,1,3,56.68,25,20,2,0.0,7.49,1,0,0.0002,Low,At-Risk Spenders
U02605,108,0,0.0,14,14,0,1.0,7.3,138,1,0.9998,High,Churned
U02606,12,0,0.0,27,21,6,1.0,10.94,42,0,0.0003,Low,Casual Browsers
U02607,49,15,1126.26,70,39,16,0.0625,7.38,49,1,0.9996,High,Churned
U02608,9,8,736.83,36,21,7,0.0,6.1,9,0,0.0002,Low,At-Risk Spenders
U02609,27,1,48.62,14,10,3,0.6666666666666667,10.38,57,0,0.0005,Low,Casual Browsers
U02610,35,0,0.0,25,19,6,1.0,9.15,65,1,0.9998,High,Churned
U02611,11,36,3552.15,117,14,67,0.4626865671641791,7.64,19,0,0.0002,Low,High-Value Loyalists
U02612,83,8,490.08,66,42,16,0.5,9.71,85,1,0.9997,High,Churned
U02613,3,1,15.77,16,13,2,0.5,5.11,53,0,0.0004,Low,At-Risk Spenders
U02614,23,3,70.56,20,13,4,0.25,8.96,80,0,0.0007,Low,At-Risk Spenders
U02615,29,9,763.16,50,29,12,0.25,7.79,47,0,0.0006,Low,At-Risk Spenders
U02616,73,1,12.79,25,23,1,0.0,7.01,87,1,0.9995,High,Churned
U02617,22,0,0.0,8,8,0,1.0,8.26,52,0,0.0002,Low,Casual Browsers
U02618,18,1,14.85,22,16,5,0.8,8.67,156,0,0.0008,Low,Casual Browsers
U02619,21,12,756.73,63,26,25,0.52,6.7,38,0,0.0005,Low,At-Risk Spenders
U02620,3,0,0.0,6,5,1,1.0,8.68,33,0,0.0002,Low,Casual Browsers
U02621,6,3,83.06,23,15,5,0.4,4.34,6,0,0.0002,Low,At-Risk Spenders
U02622,12,8,492.38,40,21,11,0.2727272727272727,8.51,15,0,0.0002,Low,At-Risk Spenders
U02623,22,2,66.82,29,23,4,0.5,9.08,81,0,0.0008,Low,At-Risk Spenders
U02624,21,2,125.59,24,16,6,0.6666666666666667,9.3,21,0,0.0002,Low,Casual Browsers
U02625,10,5,141.74,27,19,3,0.0,7.13,10,0,0.0002,Low,At-Risk Spenders
U02626,29,0,0.0,21,20,1,1.0,9.84,59,0,0.0003,Low,Casual Browsers
U02627,72,31,4187.31,108,10,67,0.5373134328358209,7.98,72,1,0.9998,High,Churned
U02628,28,4,109.22,26,18,4,0.0,6.32,36,0,0.0003,Low,At-Risk Spenders
U02629,14,0,0.0,10,9,1,1.0,4.93,44,0,0.0002,Low,Casual Browsers
U02630,5,0,0.0,8,8,0,1.0,5.21,35,0,0.0002,Low,Casual Browsers
U02631,1,0,0.0,3,2,1,1.0,8.5,31,0,0.0002,Low,Casual Browsers
U02632,28,36,5116.03,135,16,83,0.5662650602409638,8.43,28,0,0.0002,Low,High-Value Loyalists
U02633,32,0,0.0,16,14,2,1.0,6.36,62,1,0.9997,High,Churned
U02634,29,2,46.39,21,17,2,0.0,10.17,119,0,0.0008,Low,At-Risk Spenders
U02635,29,2,114.06,30,19,9,0.7777777777777778,9.38,74,0,0.0008,Low,Casual Browsers
U02636,22,39,5830.95,118,18,61,0.360655737704918,7.72,22,0,0.0002,Low,High-Value Loyalists
U02637,22,60,8490.03,159,24,75,0.1999999999999999,8.52,22,0,0.0002,Low,High-Value Loyalists
U02638,5,0,0.0,4,4,0,1.0,5.72,35,0,0.0002,Low,Casual Browsers
U02639,22,42,5174.26,125,19,64,0.34375,7.92,23,0,0.0002,Low,High-Value Loyalists
U02640,9,1,9.33,7,6,0,1.0,9.81,9,0,0.0002,Low,Casual Browsers
U02641,16,2,49.65,17,12,3,0.3333333333333333,7.81,138,0,0.0008,Low,At-Risk Spenders
U02642,87,0,0.0,15,15,0,1.0,5.37,117,1,0.9998,High,Churned
U02643,24,4,179.07,43,13,26,0.8461538461538461,6.61,28,0,0.0002,Low,Casual Browsers
U02644,16,0,0.0,9,9,0,1.0,9.47,46,0,0.0002,Low,Casual Browsers
U02645,73,6,447.48,66,31,29,0.7931034482758621,8.92,89,1,0.9997,High,Churned
U02646,16,2,89.36,28,22,4,0.5,8.77,36,0,0.0004,Low,At-Risk Spenders
U02647,1,2,65.11,11,8,1,0.0,8.13,31,0,0.0003,Low,At-Risk Spenders
U02648,10,0,0.0,19,16,3,1.0,6.77,40,0,0.0002,Low,Casual Browsers
U02649,15,4,140.26,12,7,1,0.0,8.24,115,0,0.0013,Low,At-Risk Spenders
U02650,27,0,0.0,9,9,0,1.0,13.64,57,0,0.0003,Low,Casual Browsers
U02651,0,1,11.99,14,12,1,0.0,7.84,144,0,0.0008,Low,At-Risk Spenders
U02652,13,0,0.0,13,13,0,1.0,8.1,43,0,0.0002,Low,Casual Browsers
U02653,1,16,1122.88,79,37,26,0.3846153846153846,7.38,3,0,0.0002,Low,At-Risk Spenders
U02654,104,1,20.94,16,15,0,1.0,8.33,175,1,0.9993,High,Churned
U02655,13,1,63.2,28,18,9,0.8888888888888888,7.97,105,0,0.0008,Low,Casual Browsers
U02656,20,4,193.02,24,16,4,0.0,8.42,75,0,0.001,Low,At-Risk Spenders
U02657,18,28,3806.56,93,9,56,0.5,8.62,18,0,0.0002,Low,High-Value Loyalists
U02658,10,1,42.53,22,17,4,0.75,9.94,130,0,0.0008,Low,Casual Browsers
U02659,1,8,457.81,56,29,19,0.5789473684210527,7.42,17,0,0.0002,Low,At-Risk Spenders
U02660,1,1,9.49,12,11,0,1.0,11.88,44,0,0.0002,Low,Casual Browsers
U02661,5,0,0.0,10,9,1,1.0,13.02,35,0,0.0002,Low,Casual Browsers
U02662,8,0,0.0,3,3,0,1.0,12.93,38,0,0.0002,Low,Casual Browsers
U02663,9,3,137.88,22,17,2,0.0,9.97,96,0,0.001,Low,At-Risk Spenders
U02664,25,1,41.83,11,9,1,0.0,5.72,136,0,0.0008,Low,At-Risk Spenders
U02665,3,0,0.0,10,7,3,1.0,13.18,33,0,0.0002,Low,Casual Browsers
U02666,28,10,752.9,53,25,18,0.4444444444444444,8.03,28,0,0.0002,Low,At-Risk Spenders
U02667,105,10,630.51,56,30,16,0.375,9.29,110,1,0.9998,High,Churned
U02668,7,0,0.0,13,12,1,1.0,8.42,37,0,0.0002,Low,Casual Browsers
U02669,25,0,0.0,8,8,0,1.0,5.42,55,0,0.0002,Low,Casual Browsers
U02670,26,0,0.0,10,9,1,1.0,12.14,56,0,0.0003,Low,Casual Browsers
U02671,7,1,18.84,14,12,1,0.0,7.27,105,0,0.0008,Low,At-Risk Spenders
U02672,4,0,0.0,8,8,0,1.0,10.31,34,0,0.0002,Low,Casual Browsers
U02673,24,6,417.85,33,19,8,0.25,6.33,38,0,0.0004,Low,At-Risk Spenders
U02674,15,7,511.39,37,19,11,0.3636363636363636,9.2,15,0,0.0002,Low,At-Risk Spenders
U02675,19,12,679.04,71,43,16,0.25,8.07,29,0,0.0002,Low,At-Risk Spenders
U02676,7,0,0.0,14,9,5,1.0,11.43,37,0,0.0002,Low,Casual Browsers
U02677,19,8,559.46,59,34,17,0.5294117647058824,5.85,26,0,0.0002,Low,At-Risk Spenders
U02678,37,9,495.01,59,31,19,0.5263157894736843,6.64,37,1,0.9992,High,Churned
U02679,61,1,51.69,12,11,0,1.0,6.63,115,1,0.9995,High,Churned
U02680,25,0,0.0,3,3,0,1.0,15.87,55,0,0.0003,Low,Casual Browsers
U02681,25,0,0.0,11,11,0,1.0,6.58,55,0,0.0003,Low,Casual Browsers
U02682,6,0,0.0,5,5,0,1.0,6.72,36,0,0.0002,Low,Casual Browsers
U02683,113,3,124.57,16,11,2,0.0,7.86,151,1,0.9996,High,Churned
